Data_Point,H_form_pareto_k,B_form_pareto_k
5221,-0.12477330711615625,-0.25344126158603636
5222,-0.17617308883436994,-0.2531259939012327
5223,-0.19028673052928732,-0.2539636190737187
5224,-0.19640326991535478,-0.25627761650624664
5225,-0.16472298635739546,-0.2575999482443027
5226,-0.06625927661069733,-0.2590817037426096
5227,-0.02851303225816889,-0.2607234996273694
5228,-0.024877433833756298,-0.25921839029189475
5229,-0.032008425417444634,-0.25836019613085814
5230,-0.035947129055992885,-0.25985998747594125
5231,-0.036749269676637684,-0.26371343621277105
5232,-0.03490239389907742,-0.2686365459672368
5233,-0.0396364983045271,-0.2734226270533942
5234,-0.04304608000506069,-0.28250230804424986
5235,-0.045192607504520706,-0.2877439323550635
5236,-0.047530837263245015,-0.28656415873368624
5237,-0.05168940832010053,-0.28444426017679664
5238,-0.053762030884850875,-0.27375960386241255
5239,-0.052715232414784007,-0.2621462535306134
5240,-0.041963501120412645,-0.2565266465716358
5241,-0.01888830251360661,-0.2559361254274783
5242,0.016964181849909447,-0.2521813360378575
5243,0.06450118189909063,-0.25015216563021875
5244,0.11599237575419803,-0.25650345824881077
5245,0.6173853234283594,-0.10090774219909103
5246,0.6227477948238747,-0.014876117923789362
5247,0.5960856781384672,0.2525097637491097
5248,0.5001651151730271,-0.14037087946352123
5249,0.3040932311290259,-0.20505969097677382
5250,-0.3868755581352748,-0.22475827947278368
5251,-0.38304799427469377,-0.2437701854624659
5252,-0.21355952496070452,-0.21066377997350497
5253,-0.11078898398864932,-0.1868217462112807
5254,0.052879236538081284,-0.18590883476446882
5255,0.1507557114392733,-0.18548007672745367
5256,0.052307946450970005,-0.25867121524321596
5257,0.04939898134208043,-0.2629561995543167
5258,0.04764749428965036,-0.2644720433834764
5259,0.039953727635571853,-0.26507488815191044
5260,0.025701822692143255,-0.265134957422121
5261,0.009748429538877728,-0.2638963697744191
5262,-0.0025941685204501647,-0.26032111822404486
5263,-0.010841826031948961,-0.2560421333502181
5264,-0.01633950632365163,-0.2559568392334823
5265,-0.020414813189961654,-0.2537601044128165
5266,-0.023647307596326196,-0.2517687758683417
5267,-0.026389696763229543,-0.24910763098095098
5268,-0.02792576791209344,-0.24761765001213015
5269,-0.030840438013772613,-0.24672499174539322
5270,-0.03271095751690037,-0.24499800689400628
5271,-0.033590699049302494,-0.24423524934218527
5272,-0.03388849249812371,-0.24380579390711926
5273,-0.034820715033560296,-0.24316031744573632
5274,-0.03478947784674913,-0.24338394807129068
5275,-0.033696276370608375,-0.24468923050791697
5276,-0.03374934902127548,-0.2444254175967271
5277,-0.033816471244328544,-0.24657773464902397
5278,-0.033646791860919276,-0.24784801790685493
5279,-0.03334265531478454,-0.2481772069022816
5280,-0.03324194714545861,-0.2500853474795708
5281,-0.03371992080506936,-0.251420657354246
5282,-0.034370615757107176,-0.25329070029597855
5283,-0.03339662270797042,-0.2551227674583564
5284,-0.03437228499641198,-0.2560007510589384
5285,-0.034236181191466465,-0.2586475034695029
5286,-0.031048273129727837,-0.261419711373249
5287,-0.02528869561423656,-0.26501156410427085
5288,-0.022128656293201755,-0.27112934854388177
5289,-0.18029840289230706,-0.16025478576185612
5290,-0.17587151892795586,-0.14522420862773638
5291,-0.17223681906554297,-0.14065608945550115
5292,-0.1743070726216721,-0.14513635977508368
5293,-0.12308551871645491,-0.16708226318414462
5294,-0.26517845500181025,-0.2122119330019974
5295,-0.13997999046590964,-0.2641113156132154
5296,-0.12952249278643038,-0.3160183000741594
5297,-0.07014674247396548,-0.28487745804870895
5298,0.08027720910624765,-0.2796929646180224
5299,0.13471612538585065,-0.13635359911700917
5300,0.10327939514542499,-0.24250927739548328
5301,0.06229315547373494,-0.2520951659264998
5302,0.01717249384072934,-0.253639226639688
5303,-0.0017744569901909672,-0.24998085912171777
5304,-0.02202401859094799,-0.24461774280194162
5305,-0.017646466395324214,-0.25987850407761615
5306,-0.025833555494952337,-0.25635309903550657
5307,-0.02914017447968449,-0.2558486827135439
5308,-0.03333649213738873,-0.25093287042362644
5309,-0.035263564889022304,-0.24743852795467622
5310,-0.037127025213043875,-0.2423884893903837
5311,-0.03553543952551504,-0.23930654961744363
5312,-0.03551913505368256,-0.23759699874986748
5313,-0.035472063644196306,-0.23499769987254823
